State,OCC_CODE,Occupation_title,OCC_GROUP,Total_employment,Location_quotient,Annual_mean_wage,Annual_Median_wage,Annual_Top10
Florida,43-3021,Billing and Posting Clerks,detailed,"32,340",1.14,"34,790","33,940","47,490"
Florida,43-3031,"Bookkeeping, Accounting, and Auditing Clerks",detailed,"94,170",1.03,"36,890","35,640","52,520"
Florida,43-3041,Gaming Cage Workers,detailed,590,0.54,"24,320","22,830","33,630"
Florida,43-3051,Payroll and Timekeeping Clerks,detailed,"6,700",0.72,"40,160","39,060","55,460"
Florida,43-3061,Procurement Clerks,detailed,"3,140",0.74,"40,310","39,900","52,060"
Florida,43-3071,Tellers,detailed,"31,070",1.07,"29,660","28,890","39,100"
Florida,43-3099,"Financial Clerks, All Other",detailed,"2,120",1.05,"40,680","39,100","57,250"
Florida,43-4011,Brokerage Clerks,detailed,"3,710",1.06,"50,000","46,920","74,170"
Florida,43-4021,Correspondence Clerks,detailed,350,0.87,"35,030","33,990","48,050"
Florida,43-4031,"Court, Municipal, and License Clerks",detailed,"6,030",0.8,"36,150","34,710","48,900"
Florida,43-4041,"Credit Authorizers, Checkers, and Clerks",detailed,"2,710",1.23,"37,200","34,950","57,150"
Florida,43-4051,Customer Service Representatives,detailed,"233,430",1.47,"31,190","29,240","45,960"
Florida,43-4061,"Eligibility Interviewers, Government Programs",detailed,"3,920",0.49,"37,610","37,060","53,190"
Florida,43-4071,File Clerks,detailed,"15,590",2.03,"30,210","28,850","42,600"
Florida,43-4081,"Hotel, Motel, and Resort Desk Clerks",detailed,"18,910",1.3,"23,220","22,360","30,080"
Florida,43-4111,"Interviewers, Except Eligibility and Loan",detailed,"11,790",1.08,"32,320","31,500","42,560"
Florida,43-4121,"Library Assistants, Clerical",detailed,"4,320",0.75,"26,060","25,160","35,600"
Florida,43-4131,Loan Interviewers and Clerks,detailed,"16,340",1.24,"39,900","39,140","55,210"
Florida,43-4141,New Accounts Clerks,detailed,660,0.27,"38,680","37,210","51,370"
Florida,43-4151,Order Clerks,detailed,"7,890",0.76,"30,460","28,970","44,260"
Florida,43-4161,"Human Resources Assistants, Except Payroll and Timekeeping",detailed,"7,750",0.97,"36,490","35,610","49,460"
Florida,43-4171,Receptionists and Information Clerks,detailed,"80,770",1.38,"28,130","27,380","38,040"
Florida,43-4181,Reservation and Transportation Ticket Agents and Travel Clerks,detailed,"17,240",2.01,"35,170","30,290","58,370"
Florida,43-4199,"Information and Record Clerks, All Other",detailed,"15,420",1.58,"36,210","35,090","49,870"
Florida,43-5011,Cargo and Freight Agents,detailed,"6,140",1.18,"43,710","40,530","69,890"
Florida,43-5021,Couriers and Messengers,detailed,"4,050",0.93,"29,540","28,220","41,020"
Florida,43-5031,"Police, Fire, and Ambulance Dispatchers",detailed,"6,120",1.1,"39,990","37,670","58,780"
Florida,43-5032,"Dispatchers, Except Police, Fire, and Ambulance",detailed,"10,720",0.93,"35,780","33,390","54,310"
Florida,43-5041,"Meter Readers, Utilities",detailed,"1,420",0.71,"33,550","30,410","48,630"
Florida,43-5051,Postal Service Clerks,detailed,"3,760",0.78,"50,470","56,790","57,980"
Florida,43-5052,Postal Service Mail Carriers,detailed,"19,660",1.02,"50,960","58,940","61,640"
Florida,43-5053,"Postal Service Mail Sorters, Processors, and Processing Machine Operators",detailed,"6,140",0.95,"50,650","56,260","57,300"
Florida,43-5061,"Production, Planning, and Expediting Clerks",detailed,"10,400",0.55,"43,390","41,330","64,040"
Florida,43-5071,"Shipping, Receiving, and Traffic Clerks",detailed,"32,620",0.82,"30,860","29,070","45,330"
Florida,43-5081,Stock Clerks and Order Fillers,detailed,"135,660",1.15,"25,450","23,480","36,450"
Florida,43-5111,"Weighers, Measurers, Checkers, and Samplers, Recordkeeping",detailed,"4,080",0.94,"30,730","30,880","41,110"
Florida,43-6011,Executive Secretaries and Executive Administrative Assistants,detailed,"36,010",0.97,"50,970","48,970","74,750"
Florida,43-6012,Legal Secretaries,detailed,"10,410",0.93,"42,130","39,290","63,050"
Florida,43-6013,Medical Secretaries,detailed,"20,540",0.63,"31,610","30,420","41,500"
Florida,43-6014,"Secretaries and Administrative Assistants, Except Legal, Medical, and Executive",detailed,"174,800",1.3,"33,460","31,960","49,130"
Florida,43-9011,Computer Operators,detailed,"2,070",0.76,"44,990","44,670","63,610"
Florida,43-9021,Data Entry Keyers,detailed,"16,250",1.42,"29,360","28,290","39,660"
Florida,43-9022,Word Processors and Typists,detailed,"2,730",0.69,"31,270","29,820","44,720"
Florida,43-9031,Desktop Publishers,detailed,410,0.53,"32,790","31,610","48,430"
Florida,43-9041,Insurance Claims and Policy Processing Clerks,detailed,"18,070",1.12,"36,930","35,730","50,250"
Florida,43-9051,"Mail Clerks and Mail Machine Operators, Except Postal Service",detailed,"5,330",0.99,"26,860","25,700","38,010"
Florida,43-9061,"Office Clerks, General",detailed,"163,290",0.94,"29,630","27,150","45,430"
Florida,43-9071,"Office Machine Operators, Except Computer",detailed,"3,150",0.93,"28,380","26,640","39,410"
Florida,43-9081,Proofreaders and Copy Markers,detailed,280,0.42,"34,680","34,200","49,720"
Florida,43-9111,Statistical Assistants,detailed,330,0.52,"40,670","37,950","60,180"
Florida,43-9199,"Office and Administrative Support Workers, All Other",detailed,"7,600",0.6,"37,690","34,950","56,110"
Florida,45-0000,"Farming, Fishing, and Forestry Occupations",major,"22,250",0.82,"25,220","20,030","40,500"
Florida,45-1011,"First-Line Supervisors of Farming, Fishing, and Forestry Workers",detailed,"1,410",1.24,"46,920","45,680","69,170"
Florida,45-2011,Agricultural Inspectors,detailed,530,0.61,"31,810","28,440","52,240"
Florida,45-2041,"Graders and Sorters, Agricultural Products",detailed,"2,650",1.17,"19,390","18,770","22,970"
Florida,45-2091,Agricultural Equipment Operators,detailed,"2,020",1.2,"30,150","26,590","57,750"
Florida,45-2092,"Farmworkers and Laborers, Crop, Nursery, and Greenhouse",detailed,"13,350",0.83,"21,590","19,450","29,310"
Florida,45-2093,"Farmworkers, Farm, Ranch, and Aquacultural Animals",detailed,920,0.44,"24,250","22,830","33,150"
Florida,45-2099,"Agricultural Workers, All Other",detailed,**,**,"34,280","28,920","40,800"
Florida,45-3011,Fishers and Related Fishing Workers,detailed,**,**,"36,270","39,430","48,290"
Florida,45-4022,Logging Equipment Operators,detailed,970,0.61,"38,330","37,070","58,390"
Florida,45-4023,Log Graders and Scalers,detailed,150,0.83,*,*,*
Florida,47-0000,Construction and Extraction Occupations,major,"355,120",1.09,"38,990","35,530","60,620"
Florida,47-1011,First-Line Supervisors of Construction Trades and Extraction Workers,detailed,"41,370",1.31,"59,830","56,360","91,180"
Florida,47-2011,Boilermakers,detailed,700,0.72,"58,500","58,430","79,120"
Florida,47-2021,Brickmasons and Blockmasons,detailed,"4,640",1.23,"35,960","35,310","49,650"
Florida,47-2022,Stonemasons,detailed,550,0.71,"41,510","43,190","56,520"
Florida,47-2031,Carpenters,detailed,"41,610",1.05,"39,190","37,160","57,110"
Florida,47-2041,Carpet Installers,detailed,970,0.65,"29,900","26,500","50,450"
Florida,47-2042,"Floor Layers, Except Carpet, Wood, and Hard Tiles",detailed,830,1.37,"32,030","32,460","43,570"
Florida,47-2044,Tile and Marble Setters,detailed,"4,980",2.31,"31,870","30,030","47,770"
Florida,47-2051,Cement Masons and Concrete Finishers,detailed,"11,360",1.12,"34,320","32,770","48,760"
Florida,47-2053,Terrazzo Workers and Finishers,detailed,330,1.67,"37,930","38,780","49,790"
Florida,47-2061,Construction Laborers,detailed,"57,090",1.07,"29,120","27,840","40,070"
Florida,47-2071,"Paving, Surfacing, and Tamping Equipment Operators",detailed,"2,860",0.94,"33,280","31,400","46,320"
Florida,47-2072,Pile-Driver Operators,detailed,250,1.18,"51,320","47,220","81,880"
Florida,47-2073,Operating Engineers and Other Construction Equipment Operators,detailed,"15,450",0.74,"38,040","36,270","52,790"
Florida,47-2081,Drywall and Ceiling Tile Installers,detailed,"5,160",0.95,"31,960","32,380","43,260"
Florida,47-2082,Tapers,detailed,**,**,"34,570","34,670","39,860"
Florida,47-2111,Electricians,detailed,"35,080",0.99,"44,310","41,210","64,350"
Florida,47-2121,Glaziers,detailed,"3,910",1.42,"34,540","34,720","46,730"
Florida,47-2131,"Insulation Workers, Floor, Ceiling, and Wall",detailed,"2,170",1.26,"35,150","32,680","51,340"
Florida,47-2132,"Insulation Workers, Mechanical",detailed,"1,310",0.82,"37,990","36,910","52,060"
Florida,47-2141,"Painters, Construction and Maintenance",detailed,"17,700",1.39,"32,290","30,950","47,160"
Florida,47-2142,Paperhangers,detailed,180,0.94,"35,590","35,680","48,060"
Florida,47-2151,Pipelayers,detailed,"4,150",1.79,"39,000","35,250","60,400"
Florida,47-2152,"Plumbers, Pipefitters, and Steamfitters",detailed,"23,060",0.96,"40,690","39,180","58,610"
Florida,47-2161,Plasterers and Stucco Masons,detailed,"2,460",1.84,"34,820","34,970","44,830"
Florida,47-2171,Reinforcing Iron and Rebar Workers,detailed,980,0.84,"39,530","36,620","58,700"
Florida,47-2181,Roofers,detailed,"15,930",2.34,"32,510","31,820","45,470"
Florida,47-2211,Sheet Metal Workers,detailed,"7,460",0.95,"38,440","37,440","52,790"
Florida,47-2221,Structural Iron and Steel Workers,detailed,"4,390",1.08,"41,710","39,140","60,130"
Florida,47-2231,Solar Photovoltaic Installers,detailed,760,1.46,"32,580","30,260","46,750"
Florida,47-3011,"Helpers--Brickmasons, Blockmasons, Stonemasons, and Tile and Marble Setters",detailed,"1,050",0.75,"24,570","23,330","34,070"
Florida,47-3012,Helpers--Carpenters,detailed,"2,330",1.11,"28,770","28,180","38,590"
Florida,47-3013,Helpers--Electricians,detailed,"6,680",1.59,"26,850","26,610","36,650"
Florida,47-3014,"Helpers--Painters, Paperhangers, Plasterers, and Stucco Masons",detailed,470,0.75,"24,860","23,940","32,590"
Florida,47-3015,"Helpers--Pipelayers, Plumbers, Pipefitters, and Steamfitters",detailed,"4,380",1.38,"27,210","26,930","36,320"
Florida,47-3016,Helpers--Roofers,detailed,"1,210",2.04,"26,660","25,410","36,870"
Florida,47-3019,"Helpers, Construction Trades, All Other",detailed,"1,270",0.99,"25,720","25,610","31,980"
Florida,47-4011,Construction and Building Inspectors,detailed,"6,650",1.2,"57,880","57,130","82,050"
Florida,47-4021,Elevator Installers and Repairers,detailed,"2,200",1.69,"56,180","49,420","95,620"
Florida,47-4031,Fence Erectors,detailed,"1,450",1.15,"33,430","31,990","47,860"
Florida,47-4041,Hazardous Materials Removal Workers,detailed,"1,320",0.51,"35,160","32,990","50,540"
Florida,47-4051,Highway Maintenance Workers,detailed,"2,970",0.35,"33,650","30,790","49,210"
Florida,47-4061,Rail-Track Laying and Maintenance Equipment Operators,detailed,420,0.51,"46,010","45,050","62,220"
Florida,47-4071,Septic Tank Servicers and Sewer Pipe Cleaners,detailed,"1,470",0.95,"32,700","30,360","49,280"
Florida,47-4091,Segmental Pavers,detailed,590,5.8,"35,840","34,160","58,260"
Florida,47-4099,"Construction and Related Workers, All Other",detailed,"10,590",5.12,"37,030","35,260","53,590"
Florida,47-5012,"Rotary Drill Operators, Oil and Gas",detailed,100,0.1,"50,620","44,700","83,380"
Florida,47-5013,"Service Unit Operators, Oil, Gas, and Mining",detailed,30,0.01,"40,830","37,900","57,700"
Florida,47-5021,"Earth Drillers, Except Oil and Gas",detailed,"1,660",1.53,"37,080","35,720","50,120"
Florida,47-5031,"Explosives Workers, Ordnance Handling Experts, and Blasters",detailed,60,0.16,"49,920","51,530","60,540"
Florida,47-5041,Continuous Mining Machine Operators,detailed,90,0.12,"43,680","43,550","58,550"
Florida,47-5071,"Roustabouts, Oil and Gas",detailed,**,**,"37,490","36,520","53,050"
Florida,47-5081,Helpers--Extraction Workers,detailed,110,0.11,"27,790","27,540","37,730"
Florida,49-0000,"Installation, Maintenance, and Repair Occupations",major,"346,580",1.08,"41,780","38,230","66,150"
Florida,49-1011,"First-Line Supervisors of Mechanics, Installers, and Repairers",detailed,"28,990",1.09,"61,660","59,280","91,500"
Florida,49-2011,"Computer, Automated Teller, and Office Machine Repairers",detailed,"5,870",0.98,"37,720","34,640","61,150"
Florida,49-2021,"Radio, Cellular, and Tower Equipment Installers and Repairers",detailed,550,0.67,"52,620","52,900","80,250"
Florida,49-2022,"Telecommunications Equipment Installers and Repairers, Except Line Installers",detailed,"16,780",1.25,"51,180","49,710","76,200"
Florida,49-2091,Avionics Technicians,detailed,"2,130",2.09,"56,930","56,830","78,950"
Florida,49-2092,"Electric Motor, Power Tool, and Related Repairers",detailed,750,0.75,"37,140","36,480","53,490"
Florida,49-2093,"Electrical and Electronics Installers and Repairers, Transportation Equipment",detailed,"1,010",1.24,"53,160","51,000","76,350"
Florida,49-2094,"Electrical and Electronics Repairers, Commercial and Industrial Equipment",detailed,"4,280",1.09,"52,890","54,380","72,130"
Florida,49-2095,"Electrical and Electronics Repairers, Powerhouse, Substation, and Relay",detailed,"1,350",1,"63,750","64,200","91,790"
Florida,49-2096,"Electronic Equipment Installers and Repairers, Motor Vehicles",detailed,380,0.55,"34,460","33,660","48,840"
Florida,49-2097,Electronic Home Entertainment Equipment Installers and Repairers,detailed,"2,630",1.76,"37,540","36,390","58,170"
Florida,49-2098,Security and Fire Alarm Systems Installers,detailed,"5,890",1.49,"42,070","42,010","58,860"
Florida,49-3011,Aircraft Mechanics and Service Technicians,detailed,"12,910",1.71,"54,910","54,100","79,430"
Florida,49-3021,Automotive Body and Related Repairers,detailed,"9,430",1.12,"41,170","37,880","65,650"
Florida,49-3022,Automotive Glass Installers and Repairers,detailed,"1,080",0.99,"36,000","31,350","60,000"
Florida,49-3023,Automotive Service Technicians and Mechanics,detailed,"45,810",1.21,"38,660","35,690","60,710"
Florida,49-3031,Bus and Truck Mechanics and Diesel Engine Specialists,detailed,"10,950",0.74,"45,750","44,500","64,790"
Florida,49-3041,Farm Equipment Mechanics and Service Technicians,detailed,810,0.39,"38,010","36,600","55,400"
Florida,49-3042,"Mobile Heavy Equipment Mechanics, Except Engines",detailed,"4,770",0.66,"44,220","42,990","62,650"
Florida,49-3043,Rail Car Repairers,detailed,770,0.59,"55,650","56,810","75,330"
Florida,49-3051,Motorboat Mechanics and Service Technicians,detailed,"3,170",2.67,"40,930","37,500","62,070"
Florida,49-3052,Motorcycle Mechanics,detailed,"1,300",1.39,"35,320","33,120","51,850"
Florida,49-3053,Outdoor Power Equipment and Other Small Engine Mechanics,detailed,"2,630",1.36,"34,760","33,350","50,710"
Florida,49-3091,Bicycle Repairers,detailed,470,0.64,"29,510","30,570","39,210"
Florida,49-3092,Recreational Vehicle Service Technicians,detailed,920,1.17,"37,650","35,820","58,310"
Florida,49-3093,Tire Repairers and Changers,detailed,"7,560",1.18,"21,370","19,160","29,000"
Florida,49-9011,Mechanical Door Repairers,detailed,"1,400",1.2,"38,060","35,820","56,130"
Florida,49-9012,"Control and Valve Installers and Repairers, Except Mechanical Door",detailed,"1,060",0.4,"47,230","45,410","70,800"
Florida,49-9021,"Heating, Air Conditioning, and Refrigeration Mechanics and Installers",detailed,"28,700",1.66,"40,660","38,320","60,230"
Florida,49-9031,Home Appliance Repairers,detailed,"2,680",1.37,"37,130","33,850","58,190"
Florida,49-9041,Industrial Machinery Mechanics,detailed,"12,160",0.62,"48,370","47,400","69,320"
Florida,49-9043,"Maintenance Workers, Machinery",detailed,"1,460",0.28,"43,210","41,330","63,070"
Florida,49-9044,Millwrights,detailed,620,0.27,"43,500","43,290","60,940"
Florida,49-9045,"Refractory Materials Repairers, Except Brickmasons",detailed,**,**,"51,470","54,020","62,430"
Florida,49-9051,Electrical Power-Line Installers and Repairers,detailed,"6,080",0.88,"52,310","50,630","76,960"
Florida,49-9052,Telecommunications Line Installers and Repairers,detailed,"7,080",1.21,"39,510","37,190","59,260"
Florida,49-9061,Camera and Photographic Equipment Repairers,detailed,**,**,"49,330","47,290","73,680"
Florida,49-9062,Medical Equipment Repairers,detailed,"3,930",1.55,"46,810","43,970","70,720"
Florida,49-9063,Musical Instrument Repairers and Tuners,detailed,340,0.73,"30,800","27,810","47,300"
Florida,49-9064,Watch Repairers,detailed,140,1.52,"31,400","30,960","38,840"
Florida,49-9069,"Precision Instrument and Equipment Repairers, All Other",detailed,280,0.42,"50,000","51,880","62,070"
Florida,49-9071,"Maintenance and Repair Workers, General",detailed,"83,440",1.07,"34,430","32,320","51,350"
Florida,49-9091,"Coin, Vending, and Amusement Machine Servicers and Repairers",detailed,"1,850",0.94,"28,710","27,110","40,870"
Florida,49-9092,Commercial Divers,detailed,400,2.03,"48,600","39,340","74,460"
Florida,49-9094,Locksmiths and Safe Repairers,detailed,"1,890",1.73,"36,490","35,770","53,330"
Florida,49-9095,Manufactured Building and Mobile Home Installers,detailed,**,**,"26,150","26,000","34,310"
Florida,49-9096,Riggers,detailed,850,0.69,"41,510","38,330","59,950"
Florida,49-9097,Signal and Track Switch Repairers,detailed,**,**,"50,550","44,530","84,860"
Florida,49-9098,"Helpers--Installation, Maintenance, and Repair Workers",detailed,"5,820",0.84,"27,480","25,600","40,030"
Florida,49-9099,"Installation, Maintenance, and Repair Workers, All Other",detailed,"12,340",1.44,"34,940","32,470","52,340"
